funding_round_permalink,interval,funding_round,company_country_code,company_sector,time_since_first_investment,time_since_last_investment,company_age,avg_time_between_rounds,investor_country_code,investor_name
/funding-round/0336fe7b357962d75e2103b9bb575e15,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],132.97,73.07,145.17,14.98,['USA'],['Matrix Partners' 'Redpoint Ventures']
/funding-round/673edbafb8ad2ca4c767bf064123c27f,"[ 10000000 , 20000000 )",venture B,CHN,"['Information Technology', 'Real Estate', 'Financials']",41.27,2.0,59.93,13.09,['CHN'],['Lightspeed China Partners' 'Vision Knight Capital']
/funding-round/72b21487f9abd205fde05ab585b9663e,"[ 20000000 , ... )",venture C,USA,['Industrials'],156.3,115.53,157.33,10.19,['KOR' 'USA' 'CHN'],"['Aju IB Investment' 'Draper Fisher Jurvetson (DFJ)'
 'IDG Capital Partners' 'QiMing Venture Partners']"
/funding-round/a03f552a4db714746831f92ce0d47435,"[ 20000000 , ... )",venture C,USA,['Industrials'],156.3,115.53,157.33,10.19,['USA' 'CHN'],"['ePlanet Capital' 'IDG Capital Partners'
 'Kibo Technology Advancing Capital' 'QiMing Venture Partners']"
/funding-round/a4efecb1757b8274eeeb60b5a0a9fe70,"[ 791647 , 1300000 )",seed,USA,"['Communication Services', 'Information Technology', 'Industrials', 'Consumer Discretionary']",52.53,32.8,58.9,4.93,['FRA'],['Kima Ventures' 'Start Capital']
/funding-round/5d89560f300f4dbf7f309f005f72499a,"[ 791647 , 1300000 )",seed,IRL,"['Communication Services', 'Industrials', 'Consumer Discretionary']",59.93,48.07,83.67,5.93,['IRL'],['AIB Seed Capital Fund' 'Bloom Equity']
/funding-round/a6d8605330c58260e23765fcec2d6806,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],96.47,82.23,103.6,7.12,['USA'],['Second Avenue Partners' 'Steamboat Ventures']
/funding-round/a98079a5f9ae40fd0f367008f1642d15,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],96.47,82.23,103.6,7.12,['USA'],"['Curious Office Partners' 'Second Avenue Partners' 'Steamboat Ventures'
 'Kelly Smith' 'Rich Barton']"
/funding-round/4ed96e66fd56c722b294c41d84b537bb,"[ 10000000 , 20000000 )",venture C,USA,"['Financials', 'Industrials', 'Consumer Discretionary']",136.03,108.63,157.33,9.13,['USA'],"['Greylock Partners' 'Madrona Venture Group' 'PAR Capital Management'
 'Pinnacle Ventures' 'Sutter Hill Ventures' 'WRF Capital']"
/funding-round/7c697c93e2a23848a59f46839ec65144,"[ 10000000 , 20000000 )",venture B,USA,"['Financials', 'Industrials', 'Consumer Discretionary']",136.03,108.63,157.33,9.13,['USA'],['Greylock Partners' 'Madrona Venture Group' 'WRF Capital']
/funding-round/91f71a7e7160120e33782d362554ff15,"[ 2100000 , 3791804 )",venture A,USA,"['Financials', 'Industrials', 'Consumer Discretionary']",136.03,108.63,157.33,9.13,['USA'],['Madrona Venture Group' 'WRF Capital']
/funding-round/1a9530cddf31d912def6b77de33e7789,"[ 791647 , 1300000 )",seed,NLD,"['Industrials', 'Consumer Discretionary', 'Financials']",59.57,59.57,68.2,1.0,['GBR'],['Atomico' 'Marc SchrÃ¶der' 'Michiel Muller']
/funding-round/5d3547ae815d02d2f6cca9c817437f40,"[ 2100000 , 3791804 )",venture A,GBR,['Information Technology'],26.47,26.47,120.8,1.0,['USA'],"['Emagen Investment Group, Inc.' 'Ironfire Capital' 'Anthony Saleh']"
/funding-round/210d7b1dba7fcdbc68d77b8a7191fe37,"[ 20000000 , ... )",venture D,IND,"['Industrials', 'Consumer Discretionary', 'Information Technology', 'Consumer Staples']",60.7,18.2,73.63,14.17,['USA' 'IND'],"['Intel Capital' 'Nokia Growth Partners' 'Norwest Venture Partners - NVP'
 'Sequoia Capital' 'Smile Group']"
/funding-round/8ca221a10754cb097501d37d11c19b0d,"[ 791647 , 1300000 )",seed,ESP,['Health Care'],26.4,26.4,132.97,1.0,['ESP'],['Caixa Capital Risc' 'Clave Mayor' 'SODICAL']
/funding-round/a3153e9d23107383f610368f1d7e6d14,"[ 2100000 , 3791804 )",venture A,SGP,['Financials'],47.77,4.77,47.77,10.75,['SGP' 'ESP'],['Jungle Ventures' 'Spring SEEDS Capital' 'Spring Singapore']
/funding-round/c8e363818ec9fcf09f7d350233334d23,"[ 184000 , 414705 )",venture B,SGP,['Financials'],47.77,4.77,47.77,10.75,['RUS' 'SGP'],['Life.SREDA' 'Rising Dragon Singapore' 'UVM 2 Venture Investments']
/funding-round/36eb46e782b106b9faeae4a418cf0e31,"[ 20000000 , ... )",venture D,USA,['Communication Services'],59.93,4.03,57.73,11.18,['USA'],"['Amplify Partners' 'August Capital' 'Battery Ventures' 'Iconiq Capital'
 ""O'Reilly AlphaTech Ventures""]"
/funding-round/6f8c0180603aaad65bc46e8601e837bc,"[ 10000000 , 20000000 )",venture C,USA,['Communication Services'],59.93,4.03,57.73,11.18,['USA'],"['Amplify Partners' 'August Capital' 'Battery Ventures' 'IDG Ventures USA'
 ""O'Reilly AlphaTech Ventures""]"
/funding-round/bb555b70306f49953702f235997fc0db,"[ 10000000 , 20000000 )",venture B,USA,['Communication Services'],59.93,4.03,57.73,11.18,['USA'],['August Capital']
/funding-round/fb758d78d95b7541da0ef28f31fcddbe,"[ 3791804 , 6000000 )",venture A,USA,['Communication Services'],59.93,4.03,57.73,11.18,['USA'],"['Amplify Partners' 'Battery Ventures' ""O'Reilly AlphaTech Ventures""]"
/funding-round/764e626f5e8dff085caa1f49b422aec4,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],103.27,39.53,120.8,15.93,['USA'],['Miramar Venture Partners']
/funding-round/0823f6aef71795bc50e04130c811660f,"[ 6000000 , 10000000 )",venture A,USA,['Energy'],111.2,72.8,157.33,9.6,['CAN' 'USA'],['Chrysalix Energy Venture Capital' 'Element Partners']
/funding-round/ac3d8f381f3bc39aa90b8d77046433f9,"[ 10000000 , 20000000 )",venture B,USA,['Energy'],111.2,72.8,157.33,9.6,['USA' 'CAN'],"['Applied Ventures' 'Chrysalix Energy Venture Capital' 'Element Partners'
 'Ignition Partners' 'Pacific Corporate Group']"
/funding-round/84394e2ec7afbbb6059a75dc14632f6b,"[ 791647 , 1300000 )",seed,USA,"['Health Care', 'Information Technology']",12.47,12.47,44.73,1.0,['USA'],['The Westly Group']
/funding-round/d38ded850fb601b78b842cb4f2089706,"[ 6000000 , 10000000 )",venture B,USA,['Industrials'],100.7,100.7,132.97,1.0,['USA'],['JPMorgan Partners (JPMP)' 'Omidyar Network']
/funding-round/9f5182fed189893b3ac8c7e4e9620f3c,"[ 2100000 , 3791804 )",venture A,USA,['Information Technology'],49.57,9.6,69.83,19.98,['USA'],['Sopris Capital Associates' 'Voodoo Ventures']
/funding-round/cf229143a22ac0927531d99503ef2a55,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],31.53,31.53,68.1,1.0,['IRL' 'USA'],"['ACT Venture Capital' 'Enterprise Ireland' 'Intel Capital'
 'Kernel Capital Partners' 'VMware']"
/funding-round/2208e2366ae75c47bddb10c98c10eb3c,"[ 791647 , 1300000 )",seed,ISR,"['Industrials', 'Information Technology']",25.73,15.5,57.97,5.12,['ISR'],['JAL Ventures' 'Micro Angel Fund' 'Oryzn Capital' 'Lior Prosor']
/funding-round/76ef638abfb07a2deec9bdaace6680bf,"[ 2100000 , 3791804 )",venture A,ISR,"['Industrials', 'Information Technology']",25.73,15.5,57.97,5.12,['ISR' 'AUS'],['JAL Ventures' 'Micro Angel Fund' 'Oryzn Capital' 'Square Peg Capital']
/funding-round/fdcd4e0e220399fd7ba56ea6227298da,"[ 184000 , 414705 )",seed,JOR,"['Industrials', 'Consumer Discretionary']",46.73,16.33,46.07,10.13,['USA'],['500 Startups']
/funding-round/091607b1ea259c08066b1fd2a1172d37,"[ 791647 , 1300000 )",seed,GBR,"['Industrials', 'Communication Services', 'Consumer Discretionary']",41.53,14.97,42.7,8.86,['FRA' 'GBR' 'USA'],['Kima Ventures' 'Playfair Capital' 'Windcrest Partners']
/funding-round/dc050895ad2b118062fe8c6afd7fbd96,"[ 3791804 , 6000000 )",venture A,GBR,"['Industrials', 'Communication Services', 'Consumer Discretionary']",41.53,14.97,42.7,8.86,['GBR' 'DEU' 'USA' 'NLD'],"['Playfair Capital' 'PROfounders Capital' 'Wellington Partners'
 'Windcrest Partners' 'Arthur Kosten' 'Jacques-Antoine Granjon']"
/funding-round/2e6222c49b3cb24a35caab8ea28b2cf5,"[ 3791804 , 6000000 )",venture A,USA,['Industrials'],9.93,5.67,23.4,2.13,['USA'],"[""O'Reilly AlphaTech Ventures"" 'Shasta Ventures']"
/funding-round/e4acdcd22a5e32c55083cb0e79e06505,"[ 3791804 , 6000000 )",venture A,USA,['Industrials'],9.93,5.67,23.4,2.13,['USA' 'JPN'],"[""O'Reilly AlphaTech Ventures"" 'Shasta Ventures' 'SoftBank']"
/funding-round/f8a84cd9289b46e4790b8029e857ae20,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],101.57,101.57,108.63,1.0,['USA'],['Draper Fisher Jurvetson (DFJ)']
/funding-round/44256610b4b3fd327af898ad752d3e58,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],154.33,33.73,157.33,24.12,['USA'],['Novak Biddle Venture Partners']
/funding-round/622d64e9bfa1d75a4298d7d9e29829ce,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],154.33,33.73,157.33,24.12,['USA' 'RUS'],['Novak Biddle Venture Partners' 'S-Group Capital Management']
/funding-round/6a8cff0beac9d5980050db04cf7a517f,"[ 3791804 , 6000000 )",seed,USA,['Information Technology'],154.33,33.73,157.33,24.12,['USA' 'ISR'],['Portview Communications Partners' 'StageOne Ventures']
/funding-round/1afdd292271aa33df0d9f01a0e463512,"[ 3791804 , 6000000 )",venture A,USA,"['Consumer Discretionary', 'Information Technology']",56.93,31.57,56.93,8.46,['USA'],"['Accel' 'Kapor Capital' 'Novak Biddle Venture Partners'
 ""O'Reilly AlphaTech Ventures"" 'Ulu Ventures']"
/funding-round/f710795c3c8ea134143bf3e02c0754d1,"[ 6000000 , 10000000 )",venture A,USA,['Health Care'],38.6,23.0,145.17,3.9,['USA'],['Arboretum Ventures' 'Renaissance Venture Capital Fund']
/funding-round/f392ea13013f6ae0eaade04dd34090dc,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],20.57,20.57,35.57,1.0,['USA'],['Knoll Ventures' 'Miramar Venture Partners']
/funding-round/35bc27018759bdffa7c7e1f39be83115,"[ 791647 , 1300000 )",seed,USA,"['Industrials', 'Information Technology']",48.8,19.17,48.83,7.41,['USA'],['Quotidian Ventures']
/funding-round/dd6459865438fc1c7d7c5e567a4e5a23,"[ 3791804 , 6000000 )",venture A,USA,"['Industrials', 'Information Technology']",48.8,19.17,48.83,7.41,['USA'],"['Borealis Ventures' 'Contour Venture Partners' 'Primary Venture Partners'
 'Lerer Hippeau Ventures' 'NYC Seed' 'OpenView Venture Partners'
 'SoftBank Capital']"
/funding-round/25bcbf33983af570a0bd9293e3680f04,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],72.6,54.47,120.8,9.07,['USA'],['Milestone Venture Partners' 'Osage Venture Partners' 'SJF Ventures']
/funding-round/4ad4320874dc44ccfd58efdcb031a621,"[ 791647 , 1300000 )",seed,DEU,"['Financials', 'Information Technology']",36.3,1.03,40.67,11.76,['USA' 'BGR'],['Sherpa Capital' 'xminus Partners' 'André Bajorat' 'Matthias Lamberti']
/funding-round/aa18b9d00b067e56930821e10cc4a2f0,"[ 791647 , 1300000 )",seed,DEU,"['Financials', 'Information Technology']",36.3,1.03,40.67,11.76,['DEU'],['High-Tech Gruenderfonds']
/funding-round/5f7050d7d6ebb5adc9ec0e137452e6e9,"[ 6000000 , 10000000 )",venture A,ISR,['Information Technology'],153.87,153.87,193.87,1.0,['USA' 'ISR' 'CHE'],['Benchmark' 'Genesis Partners' 'Index Ventures']
/funding-round/3a75c7e9a34190655a97c26e2f9dc8c2,"[ 414705 , 791647 )",seed,POL,"['Consumer Discretionary', 'Information Technology', 'Communication Services']",64.0,29.53,64.0,8.62,['DEU' 'POL' 'GBR'],['HackFwd' 'HardGamma Ventures' 'Efe Cakarel' 'Mark de Quervain']
/funding-round/51917e602ece92fe975b90b9a5447978,"[ 414705 , 791647 )",seed,POL,"['Consumer Discretionary', 'Information Technology', 'Communication Services']",64.0,29.53,64.0,8.62,['DEU'],['HackFwd']
/funding-round/547968a1d1ac2f2a2058fa08091c2e0d,"[ 791647 , 1300000 )",seed,AUS,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",59.43,50.0,59.5,4.72,['AUS'],['Yuuwa Capital']
/funding-round/629ce21505322522e2aecd5ceac9b1d8,"[ 791647 , 1300000 )",seed,AUS,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",59.43,50.0,59.5,4.72,['AUS'],['Yuuwa Capital']
/funding-round/220d895177ccb7341836c2deb0ca08b0,"[ 6000000 , 10000000 )",venture A,FRA,"['Industrials', 'Information Technology']",17.53,17.53,59.93,1.0,['FRA'],['Serena Capital']
/funding-round/4802fb6fa257bcc4780029ee3ce5fd08,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],58.1,8.47,72.1,12.41,['USA'],['Astia Angels' 'Venrock']
/funding-round/6751e06f3956ff5b9a55d98c5df34a52,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],58.1,8.47,72.1,12.41,['USA'],['Venrock']
/funding-round/e58b5460a660fba6f78bd44fe3436cea,"[ 6000000 , 10000000 )",venture A,USA,['Information Technology'],58.1,8.47,72.1,12.41,['USA'],['Venrock']
/funding-round/45fdec430f6c86c4b9ffa06c22f89e09,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Communication Services']",42.97,29.9,51.83,6.53,['USA'],"['Data Collective' 'Expansion Venture Capital'
 'Flybridge Capital Partners' 'Founder Collective' 'Greylock Partners'
 'New Enterprise Associates' 'Y Combinator' 'Michael Tanne']"
/funding-round/9a0a8292ca20eaae54c17f9a0cd195db,"[ 3791804 , 6000000 )",venture A,USA,"['Information Technology', 'Communication Services']",42.97,29.9,51.83,6.53,['USA'],['Flybridge Capital Partners' 'Founder Collective' 'Union Square Ventures']
/funding-round/4eafbb9552707f6894f24fed5dbe606e,"[ 791647 , 1300000 )",seed,ISR,"['Information Technology', 'Industrials']",69.1,25.93,84.27,14.39,['ISR'],['TheTime']
/funding-round/bc172a3be7875fff4d6226d0c8ae1563,"[ 2100000 , 3791804 )",venture A,ISR,"['Information Technology', 'Industrials']",69.1,25.93,84.27,14.39,['USA' 'ISR'],['KEC Ventures' 'Lazarus Fund' 'OurCrowd' 'SGVC' 'TheTime']
/funding-round/14d8034f708241ecb846c927f52434a7,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],55.83,41.1,56.93,7.37,['USA'],['Google Ventures']
/funding-round/7d5f4811d051fcc146750bdb7142946f,"[ 10000000 , 20000000 )",venture B,USA,['Information Technology'],55.83,41.1,56.93,7.37,['USA'],['Andreessen Horowitz' 'Google Ventures']
/funding-round/72b28214b220e27591ee158cff0ef0f2,"[ 20000000 , ... )",venture C,USA,['Health Care'],30.9,1.0,71.0,10.12,['USA' 'CAN'],"['HealthQuest Capital' 'Johnson & Johnson Innovation' 'Lumira Capital'
 'Redmile Group' 'Sofinnova Ventures']"
/funding-round/37ffee3f403cbe855a331c43953295d7,"[ 184000 , 414705 )",seed,USA,"['Health Care', 'Information Technology']",32.47,9.27,50.53,5.8,['USA'],"['DreamIt Ventures' 'Independence Blue Cross' 'Penn Medicine'
 'Venturef0rth']"
/funding-round/a67d0ed312ecb1b133298332fd28de9b,"[ 184000 , 414705 )",seed,USA,"['Health Care', 'Information Technology']",32.47,9.27,50.53,5.8,['USA'],['Ben Franklin Technology Partners of Southeastern Pennsylvania']
/funding-round/19c6fdbf1722547c4d2e2f8800602b15,"[ 414705 , 791647 )",seed,USA,"['Consumer Discretionary', 'Information Technology', 'Health Care', 'Industrials']",73.17,49.13,96.47,8.01,['USA'],['LaunchCapital' 'Dave Balter' 'Don McLagan' 'Will Herman']
/funding-round/d7752f2b444332e0135340dd5d37d2ed,"[ 10000000 , 20000000 )",venture B,USA,"['Consumer Discretionary', 'Information Technology', 'Health Care', 'Industrials']",73.17,49.13,96.47,8.01,['USA'],['Revolution LLC' 'Spark Capital']
/funding-round/0194a52476236c86419ef18c8ca647ce,"[ 20000000 , ... )",venture D,ISR,"['Consumer Discretionary', 'Information Technology', 'Industrials']",67.07,1.0,71.07,13.26,['USA' 'ISR' 'AUS'],['Accel' 'Bessemer Venture Partners' 'Qumra Capital' 'Square Peg Capital']
/funding-round/40ab8268bd7364e75ea60adf9fd6b05e,"[ 20000000 , ... )",venture C,ISR,"['Consumer Discretionary', 'Information Technology', 'Industrials']",67.07,1.0,71.07,13.26,['USA' 'ISR'],['Accel' 'Bessemer Venture Partners' 'Cubit Investments' 'Qumra Capital']
/funding-round/95269cd40cb89655f64e5ea62ebb30f5,"[ 1300000 , 2100000 )",seed,ISR,"['Consumer Discretionary', 'Information Technology', 'Industrials']",67.07,1.0,71.07,13.26,['ISR'],['Cubit Investments']
/funding-round/9ffa73a0f92f4d37bf55195dde2814c8,"[ 6000000 , 10000000 )",venture A,ISR,"['Consumer Discretionary', 'Information Technology', 'Industrials']",67.07,1.0,71.07,13.26,['USA' 'ISR'],['Bessemer Venture Partners' 'Cubit Investments']
/funding-round/b0220e9f5e8fb4989918047de26e0275,"[ 10000000 , 20000000 )",venture B,ISR,"['Consumer Discretionary', 'Information Technology', 'Industrials']",67.07,1.0,71.07,13.26,['USA' 'ISR'],['Accel' 'Bessemer Venture Partners' 'Cubit Investments']
/funding-round/c96ffff88329a1bf76d271b6d5d2e7ad,"[ 184000 , 414705 )",seed,GBR,"['Consumer Discretionary', 'Real Estate', 'Information Technology', 'Communication Services', 'Industrials']",12.27,12.27,25.67,1.0,['GBR'],['The FSE Group']
/funding-round/3ad3fa2ed4c0e6e0df3bced3f60e17b7,"[ 10000000 , 20000000 )",venture B,DEU,"['Consumer Discretionary', 'Communication Services']",46.7,18.23,57.5,9.49,['USA' 'DEU'],['Accel' 'T-Venture']
/funding-round/9db85d1691fad8cd22ca4da5083fb5d4,"[ 10000000 , 20000000 )",venture B,USA,['Consumer Discretionary'],37.83,8.63,84.27,7.3,['USA'],"['Atlas Venture' 'Cengage Learning' 'Lazerow Ventures' 'SoftBank Capital'
 'Michael Solomon']"
/funding-round/b2af5468785c6c452df2dce705d9757c,"[ 791647 , 1300000 )",seed,USA,['Consumer Discretionary'],37.83,8.63,84.27,7.3,['USA'],"['SoftBank Capital' 'Abigail Coxsen' 'Jordan Levy' 'Michael Lazerow'
 'Paul Sethi' 'Paul Tedeschi' 'Ryan Moore' 'Sachin Jade']"
/funding-round/f2b70eca0862d74f921b6903929d6373,"[ 3791804 , 6000000 )",venture A,USA,['Consumer Discretionary'],37.83,8.63,84.27,7.3,['USA' 'RUS'],['Atlas Venture' 'Runa Capital' 'SoftBank Capital' 'Stage 1 Ventures']
/funding-round/7bd68a62bb83d0fdb4c900e051a31c7b,"[ 184000 , 414705 )",angel,USA,"['Consumer Discretionary', 'Industrials', 'Financials', 'Health Care', 'Information Technology']",30.53,30.53,35.57,1.0,['USA'],['Flashstarts']
/funding-round/339299decba2e8f9655facecee36a901,"[ 3791804 , 6000000 )",venture A,USA,"['Consumer Discretionary', 'Information Technology', 'Communication Services']",86.67,10.87,108.63,10.83,['USA'],['Primary Venture Partners' 'Tribeca Venture Partners' 'Valhalla Partners']
/funding-round/82609be3028ee9cd8ca1e2363e72d7a0,"[ 6000000 , 10000000 )",venture B,USA,"['Consumer Discretionary', 'Information Technology', 'Communication Services']",86.67,10.87,108.63,10.83,['USA'],"['BDMI' 'Bessemer Venture Partners' 'Primary Venture Partners'
 'Random House' 'Tribeca Venture Partners' 'Valhalla Partners']"
/funding-round/29264194080e9998e7d9deaa224fa7ff,"[ 2100000 , 3791804 )",venture A,USA,['Health Care'],35.03,14.83,47.77,6.73,['USA'],"['BoxGroup' 'First Round' 'Google Ventures' 'Great Oaks Venture Capital'
 'IA Ventures' 'LabCorp' 'Social Capital' 'SV Angel']"
/funding-round/b8f962260e768f0531c468d9771b8f19,"[ 6000000 , 10000000 )",venture B,USA,['Health Care'],35.03,14.83,47.77,6.73,['USA'],['First Round' 'Google Ventures' 'LabCorp']
/funding-round/42dcbe6a5ab4519d4e0a93e93458ca1f,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],19.43,19.43,23.4,1.0,['USA'],['Aspect Ventures' 'Scripps Networks Interactive']
/funding-round/8756987721e8d4e288418cc820213504,"[ 184000 , 414705 )",seed,EST,['Information Technology'],27.57,5.93,47.77,7.21,['EST'],['Ahti Heinla' 'Jaan Tallinn' 'Priit Kasesalu' 'Sten Tamkivi']
/funding-round/036e4e47ab2d4f513fbd585638a3cee7,"[ 10000000 , 20000000 )",venture C,USA,['Information Technology'],89.07,60.8,135.33,14.13,['USA'],['IVP' 'Investcorp Technology Partners' 'Pritzker Group Venture Capital']
/funding-round/aa0e368febe981f38439e9aa1a404264,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],37.63,13.4,55.37,8.08,['USA'],"['Fortify Ventures' 'Middleland Capital' 'Militello Capital'
 'RightVentures' 'Thanos Triant']"
/funding-round/dc8e301f1b246d95c03ceb25ead7cc4e,"[ 3791804 , 6000000 )",venture A,USA,['Information Technology'],37.63,13.4,55.37,8.08,['USA'],"['Highland Capital Partners' 'Kleiner Perkins Caufield & Byers'
 'Middleland Capital' 'Militello Capital' 'Thanos Triant']"
/funding-round/fadf0c6c2149c2a3099083f40573ccca,"[ 6000000 , 10000000 )",venture A,SWE,['Information Technology'],30.63,30.63,327.77,1.0,['SWE' 'USA'],['Andra AP-fonden' 'Industrifonden' 'International Finance Corporation']
/funding-round/4e0d8958dc2177a5cb176eb51e0dea8c,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],75.17,22.0,108.63,17.72,['USA' 'FRA'],['5AM Ventures' 'Sofinnova Partners' 'Versant Ventures']
/funding-round/e7f73a14a071a4882b8dcb625ba4700c,"[ 10000000 , 20000000 )",venture A,USA,['Health Care'],75.17,22.0,108.63,17.72,['USA'],['Pfizer Venture Investments']
/funding-round/89fd6e3d1eaddcd58351dfbe4cf5e0a4,"[ 6000000 , 10000000 )",venture B,USA,['Information Technology'],176.47,176.47,376.47,1.0,['USA'],"['Amerland Holdings Corporation' 'Axxon Capital' 'BancBoston Ventures'
 'Covestco-Seteura' 'Southeast Interactive Technology Funds']"
/funding-round/e93c772c92c7d694c6ddd3ed151de05b,"[ 791647 , 1300000 )",seed,USA,"['Information Technology', 'Communication Services']",12.9,12.9,25.43,1.0,['USA'],"['Metamorphic Ventures' 'Ash Lilani' 'Esther Dyson' 'Gautam Godhwani'
 'John Maeda' 'Linda Stone' 'Neeraj Arora' 'Vishal Gondal']"
/funding-round/27f2f7036e22c08a3b927b85e439e95e,"[ 20000000 , ... )",venture C,GBR,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",103.03,61.2,120.8,13.94,['ESP' 'GBR'],['Nauta Capital' 'Seraphim Capital']
/funding-round/967c8996d43169bd02545360070b16e8,"[ 2100000 , 3791804 )",venture B,GBR,"['Information Technology', 'Consumer Discretionary', 'Communication Services']",103.03,61.2,120.8,13.94,['GBR'],['Seraphim Capital']
/funding-round/59ed27ef1655375df8bdc07cf1b35499,"[ 414705 , 791647 )",seed,SWE,['Information Technology'],17.77,7.6,23.4,3.39,['SWE'],"['Almi Invest' 'Christer Arvidsson' 'Johan Andersson' 'Lars Bruzelius'
 'Lars-Erik Skjutare' 'Pia Althin' 'Ulf Ljunggren']"
/funding-round/a7bf392e1734529a64a36118fbf21ada,"[ 184000 , 414705 )",angel,SWE,['Information Technology'],17.77,7.6,23.4,3.39,['SWE'],['Almi Invest' 'Christer Arvidsson' 'Lars-Erik Skjutare']
/funding-round/408c02caafd995e7e2a442630a24114a,"[ 184000 , 414705 )",seed,USA,"['Financials', 'Information Technology']",47.77,40.83,55.93,3.47,['USA'],"['Cloud Power Capital' 'RMR Capital' 'Techstars' 'Clint Watson'
 'Matthew Lally']"
/funding-round/1eccbc4ab91f4e0afda51ab77c449f08,"[ 414705 , 791647 )",angel,USA,"['Consumer Discretionary', 'Information Technology']",104.63,64.4,109.67,10.06,['EST'],['Ambient Sound Investments']
/funding-round/2843dbe747ad6a6d625fbc2185d321fc,"[ 3791804 , 6000000 )",venture A,USA,"['Consumer Discretionary', 'Information Technology']",104.63,64.4,109.67,10.06,['EST' 'USA'],['Ambient Sound Investments' 'Intel Capital']
/funding-round/02123c2d1a525c3e626d27b634f032e8,"[ 184000 , 414705 )",seed,USA,['Information Technology'],64.23,64.23,83.23,1.0,['USA'],"['500 Startups' 'Auren Hoffman' 'Brian Norgard' 'Dan Gould' 'Mark Goines'
 'Mitchell Kapor' 'Saar Gur' 'Steve Anderson' 'Travis Kalanick']"
/funding-round/24fd6df22a85adb1516de78f94bf5c79,"[ 791647 , 1300000 )",seed,CAN,['Information Technology'],7.23,7.23,11.23,1.0,['CAN'],['TandemLaunch']
/funding-round/aceda62b2252ac83bc6e2f72f6454228,"[ 2100000 , 3791804 )",venture A,GBR,['Health Care'],11.7,11.7,35.57,1.0,['GBR' 'IRL'],"['Amadeus Capital Partners' 'Draper Esprit' 'IQ Capital Partners'
 'Parkwalk Advisors Ltd' 'University of Cambridge Enterprise']"
/funding-round/d75e7442deae3d30b1adb92de99d9157,"[ 6000000 , 10000000 )",venture A,USA,"['Industrials', 'Information Technology']",19.23,19.23,47.77,1.0,['USA'],['Borealis Ventures' 'Draper Fisher Jurvetson (DFJ)' 'Obvious Ventures']
/funding-round/a5150e7096221e8d420759ccce58163c,"[ 6000000 , 10000000 )",venture B,USA,['Health Care'],98.9,38.63,132.97,30.13,['USA'],"['Claremont Creek Ventures' 'Kodiak Venture Partners'
 'Life Science Angels' 'North Bay Angels']"
/funding-round/79236f806d4c471044420edd0ed737e5,"[ 791647 , 1300000 )",seed,USA,['Information Technology'],15.17,15.17,38.63,1.0,['USA'],"['Hyde Park Venture Partners' 'Lightbank' 'Linseed Capital'
 'Ludlow Ventures' 'Nebraska Angel Network']"
/funding-round/9604a71d9a9581667e6f736ffeeccc8f,"[ 20000000 , ... )",private_equity,USA,['Consumer Discretionary'],19.87,19.87,72.1,1.0,['USA'],['Benvolio Group' 'Catterton Partners' 'Global Endowment Management']
/funding-round/573e7071e8a09a4f8840934397eac8da,"[ 791647 , 1300000 )",seed,SWE,"['Information Technology', 'Consumer Discretionary', 'Financials']",49.8,12.03,49.5,4.72,['SWE'],['Industrifonden' 'Maxwell Ventures']
/funding-round/c5b81e9964fa4d2961c40673ed1e7ca5,"[ 791647 , 1300000 )",seed,SWE,"['Information Technology', 'Consumer Discretionary', 'Financials']",49.8,12.03,49.5,4.72,['USA' 'DEU'],"['Vayner/RSE' 'Gary Vaynerchuk' 'Jeff Zucker' 'Jordan Rednor'
 'Niklas Östberg']"
/funding-round/f0365c91941f0890ae5f7903afb257d4,"[ 2100000 , 3791804 )",venture A,USA,['Information Technology'],47.5,39.63,66.07,3.93,['RUS'],['Inventure Partners']
/funding-round/39e2c336c02e445d1294281fc1bc5f4f,"[ 6000000 , 10000000 )",venture C,GBR,['Information Technology'],131.23,110.67,206.03,6.86,['ISR' 'USA' 'DEU'],"['Carmel Ventures' 'Israel Corp' 'Koor Corporate Venture Capital'
 'Sequoia Capital' 'Siemens Venture Capital' 'Star Ventures'
 'Viola Partners']"
